"Task","ID","Segmenter","Trial","Word","WorldBet","TargetC","TargetV","AudioPrompt","PicturePrompt","TrialXMin","TrialXMax","Repetition","Context","SegmInterval","SegmXMin","SegmXMid","SegmXMax","SegmNotes","Tagger","ConsType","PlaceTrans","TagInterval","TagXMin","TagXMid","TagXMax","burst","burst2","NB","VOT","BurstNotes","VowelContext","Group","Participant","StrictPhonemicAccuracy","PhonemicAccuracy","PeakERB","CentroidERB","CentroidHz","PeakHz","Centroid.kHz","PeakHz.kHz","CentroidERB.c","PeakHz.kHz.c","Centroid.kHz.c","PeakERB.c","Age"
"RealWordRep","126L51MS5","MK","Test98","cookie","kUki","k","U","cookie2_TP3b","CKIE_03",771.162457488597,776.366271722015,3,"UnpromptedResponse",312,775.588558594845,775.97741515843,776.366271722015,"","AJ","Stop","k:$t",58,775.588558594845,775.97741515843,776.366271722015,775.715477652382,NA,NA,775.754080012958,"","Back","NH","126L",0,1,15,20.6281203097592,2283.07210851634,1108,2.28307210851634,1.108,-3.30555621446475,-1.58489922879177,-1.1426555000849,-8.47974293059126,"51"
"RealWordRep","126L51MS5","MK","Test99","tummy","tVmi","t","V","tummy2_TP3b","TMMY_02",778.484578401347,779.892527756576,1,"Response",314,778.484578401347,779.188553078961,779.892527756576,"","AJ","Stop","t",60,778.484578401347,779.188553078961,779.892527756576,778.760195817225,NA,NA,778.817251846304,"","Back","NH","126L",1,1,31.2,26.0781837205451,4346.41479035755,6412,4.34641479035755,6.412,2.14450719632115,3.71910077120823,0.920687181756311,7.72025706940874,"51"
"RealWordRep","126L51MS5","MK","Test101","toaster","tost6r","t","o","toaster2_TP3b","toaster3",784.226546416545,785.749611127862,1,"Response",318,784.226546416545,784.988078772204,785.749611127862,"","AJ","Stop","t",62,784.226546416545,784.988078772204,785.749611127862,784.494827374848,NA,NA,784.527785725586,"","Back","NH","126L",1,1,16,23.2609081121813,3329.46016820502,1042,3.32946016820502,1.042,-0.672768412042601,-1.65089922879177,-0.0962674403962214,-7.47974293059126,"51"
"RealWordRep","126L51MS5","MK","Test116","candy","kaendi","k","ae","candy2_TP3b","CNDY_02",840.792820044271,844.735312387516,1,"Response",352,840.792820044271,841.336811144259,841.880802244248,"","AJ","Stop","k",64,840.792820044271,841.336811144259,841.880802244248,841.020459186736,NA,NA,841.114803921569,"","Front","NH","126L",1,1,27.1,25.4118671973768,3672.95035752919,4067,3.67295035752919,4.067,1.47819067315287,1.37410077120823,0.247222748927952,3.62025706940874,"51"
"RealWordRep","300E57MS2","RC","Test3","teddy bear","tEdibEr","t","E","TDBR_H_02_TP2","TEDY_03",433.994415358707,456.861941835228,2,"UnpromptedResponse",24,439.45012049301,440.078430517429,440.706740541848,"","DR","Stop","t",2,439.45012049301,440.078430517429,440.706740541848,439.756406295609,NA,NA,439.826156947628,"","Front","CI","300E",1,1,31.3,26.9390065988007,4705.6902540503,927,4.7056902540503,0.927,3.00533007457674,-1.76589922879177,1.27996264544907,7.82025706940874,"57"
"RealWordRep","300E57MS2","RC","Test5","cookie","kUki","k","U","CKIE_H_01_TP2","CKIE_02",471.945958853346,472.951254892416,1,"Response",32,471.945958853346,472.448606872881,472.951254892416,"TOS","DR","Stop","k",4,471.945958853346,472.448606872881,472.951254892416,472.163507340799,NA,NA,472.219230960677,";","Back","CI","300E",1,1,19.1,19.1714998273838,1561.37594554472,1578,1.56137594554472,1.578,-4.76217669684011,-1.11489922879177,-1.86435166305652,-4.37974293059126,"57"
"RealWordRep","300E57MS2","RC","Test12","tent","tEnt","t","E","TENT_H_01_TP2","tent1",521.170306921943,522.05733283877,1,"Response",46,521.170306921943,521.613819880356,522.05733283877,"","DR","Stop","t",6,521.170306921943,521.613819880356,522.05733283877,521.363754419473,NA,NA,521.463669642857,"","Front","CI","300E",1,1,30.7,27.0296651996857,4393.88623351278,2741,4.39388623351278,2.741,3.09598867546175,0.0481007712082264,0.968158624911547,7.22025706940874,"57"
"RealWordRep","300E57MS2","RC","Test13","tongue","tVN","t","V","TNGE_H_01_TP2","TNGE_02",524.752665552771,527.628603645637,1,"Response",48,524.752665552771,525.210962276464,525.669259000158,"","DR","Stop","t",8,524.752665552771,525.210962276464,525.669259000158,524.933983494681,NA,NA,525.081432967745,"","Back","CI","300E",1,1,23.7,21.7649734637017,2371.08315956955,941,2.37108315956955,0.941,-2.16870306052221,-1.75189922879177,-1.05464444903169,0.220257069408742,"57"
"RealWordRep","300E57MS2","RC","Test17","cup","kVp","k","V","CUPP_H_01_TP2","CUPP_01",552.536205109188,556.653979485611,2,"UnpromptedResponse",62,555.870439925748,556.26220970568,556.653979485611,"","DR","Stop","k",10,555.870439925748,556.26220970568,556.653979485611,556.00663019857,NA,NA,556.059555505901,"","Back","CI","300E",1,1,18.3,18.4889513275255,1463.30829699222,1452,1.46330829699222,1.452,-5.44472519669841,-1.24089922879177,-1.96241931160902,-5.17974293059126,"57"
"RealWordRep","300E57MS2","RC","Test21","tickle","tIkl","t","I","TCKL_H_02_TP2","TCKL_01",572.831384668977,577.303969412131,1,"Response",70,572.831384668977,573.330336747192,573.829288825407,"","DR","Stop","t",14,572.831384668977,573.330336747192,573.829288825407,572.978213867801,NA,NA,573.031043320106,";","Front","CI","300E",1,1,24.1,27.2242921447781,4576.71783177194,2851,4.57671783177194,2.851,3.29061562055419,0.158100771208226,1.1509902231707,0.620257069408741,"57"
"RealWordRep","300E57MS2","RC","Test25","toothbrush","tuTbrVS","t","u","THBR_H_01_TP2","toothbrush1",604.401168238384,605.59126134346,1,"Response",80,604.401168238384,604.996214790922,605.59126134346,"","DR","Stop","t",16,604.401168238384,604.996214790922,605.59126134346,604.54928013625,NA,NA,604.662974393009,"affricate like","Back","CI","300E",1,1,27.3,28.2538105512567,5087.98448664474,4158,5.08798448664474,4.158,4.32013402703274,1.46510077120823,1.6622568780435,3.82025706940874,"57"
"RealWordRep","300E57MS2","RC","Test27","take","tek","t","e","TAKE_H_01_TP2","take",632.711131563454,633.945575964371,1,"Response",86,632.711131563454,633.328353763912,633.945575964371,"","DR","Stop","t",20,632.711131563454,633.328353763912,633.945575964371,632.962185327376,NA,NA,633.023660194802,"","Front","CI","300E",1,1,31.4,27.7237233587786,4695.59275320293,2761,4.69559275320293,2.761,3.79004683455467,0.0681007712082264,1.26986514460169,7.92025706940874,"57"
"RealWordRep","300E57MS2","RC","Test28","coat","kot","k","o","COAT_H_01_TP2","coat_01",637.180516111108,638.23755532866,1,"Response",88,637.180516111108,637.709035719884,638.23755532866,"","DR","Stop","k",22,637.180516111108,637.709035719884,638.23755532866,637.42855353757,NA,NA,637.521579332686,"","Back","CI","300E",1,1,16.9,17.5986035323193,1309.4150039524,1059,1.3094150039524,1.059,-6.3350729919047,-1.63389922879177,-2.11631260464884,-6.57974293059126,"57"
"RealWordRep","300E57MS2","RC","Test42","cutting","kVtIN","k","V","CTNG_H_01_TP2","cutting2",710.471121098228,711.439457724097,1,"Response",120,710.471121098228,710.955289411163,711.439457724097,"","DR","Stop","k",34,710.471121098228,710.955289411163,711.439457724097,710.621509901415,NA,NA,710.765489453643,"","Back","CI","300E",1,1,20.3,20.1886072184651,1924.53352731784,1796,1.92453352731784,1.796,-3.74506930575889,-0.896899228791774,-1.5011940812834,-3.17974293059126,"57"
"RealWordRep","300E57MS2","RC","Test44","comb","kom","k","o","COMB_H_04_TP2","comb2",722.344467601705,748.71781423029,1,"Response",124,722.344467601705,722.961689802163,723.578912002622,"","DR","Stop","k",36,722.344467601705,722.961689802163,723.578912002622,722.660445161552,NA,NA,722.745712832141,"","Back","CI","300E",1,1,19.5,19.9266428240211,1844.42261130604,1590,1.84442261130604,1.59,-4.00703370020285,-1.10289922879177,-1.5813049972952,-3.97974293059126,"57"
"RealWordRep","300E57MS2","RC","Test50","car","kar","k","ar","CARR_H_03_TP2","CARR_03",809.532059377618,810.456044707646,1,"Response",148,809.532059377618,809.994052042632,810.456044707646,"","DR","Stop","k",42,809.532059377618,809.994052042632,810.456044707646,809.613005338187,NA,NA,809.738610953013,"","Back","CI","300E",1,1,18.4,18.4383475451155,1469.5572288211,1441,1.4695572288211,1.441,-5.49532897910844,-1.25189922879177,-1.95617037978014,-5.07974293059126,"57"
"RealWordRep","300E57MS2","RC","Test51","tooth","tuT","t","u","TOTH_H_01_TP2","TOTH_01",813.528363436298,814.541051358009,1,"Response",150,813.528363436298,814.034707397154,814.541051358009,"","DR","Stop","t",44,813.528363436298,814.034707397154,814.541051358009,813.726236321986,NA,NA,813.765366529125,"","Back","CI","300E",1,1,21,21.2716014559933,2092.1400524965,1939,2.0921400524965,1.939,-2.66207506823061,-0.753899228791774,-1.33358755610474,-2.47974293059126,"57"
"RealWordRep","300E57MS2","RC","Test57","tummy","tVmi","t","V","TMMY_H_01_TP2","TMMY_01",867.496793045215,872.501593338465,1,"Response",164,867.496793045215,867.99204918211,868.487305319005,"","DR","Stop","t",48,867.496793045215,867.99204918211,868.487305319005,867.625600625383,NA,NA,867.732260711302,"","Back","CI","300E",1,1,25.9,23.4933134677116,3037.65124775294,3591,3.03765124775294,3.591,-0.440363056512343,0.898100771208227,-0.388076360848295,2.42025706940874,"57"
"RealWordRep","300E57MS2","RC","Test65","tiger","taIg6r","t","aI","TIGR_H_01_TP2","tiger2",1086.75480562824,1112.90633922237,1,"Response",192,1086.75480562824,1087.34246029814,1087.93011496804,"","DR","Stop","t",50,1086.75480562824,1087.34246029814,1087.93011496804,1086.94507926832,NA,NA,1087.11591854178,"","Back","CI","300E",1,1,15,18.8883154585038,1754.49038519666,927,1.75449038519666,0.927,-5.0453610657201,-1.76589922879177,-1.67123722340458,-8.47974293059126,"57"
"RealWordRep","300E57MS2","RC","Test69","coffee","kafi","k","a","CFEE_H_01_TP2","coffee2",1127.67189482145,1128.76589345221,1,"Response",202,1127.67189482145,1128.21889413683,1128.76589345221,"","DR","Stop","k",54,1127.67189482145,1128.21889413683,1128.76589345221,1127.78287697101,NA,NA,1127.82665609747,"","Back","CI","300E",1,1,15,16.2386223198656,1049.96175903659,927,1.04996175903659,0.927,-7.69505420435836,-1.76589922879177,-2.37576584956464,-8.47974293059126,"57"
"RealWordRep","300E57MS2","RC","Test71","table","tebl","t","e","TABL_H_01_TP2","TABL_01",1138.22209433233,1139.44175496797,1,"Response",206,1138.22209433233,1138.83192465015,1139.44175496797,"","DR","Stop","t",56,1138.22209433233,1138.83192465015,1139.44175496797,1138.36529998975,NA,NA,1138.4503588062,"","Front","CI","300E",1,1,15,21.6471526994552,2539.19968449366,927,2.53919968449366,0.927,-2.28652382476873,-1.76589922879177,-0.886527924107574,-8.47974293059126,"57"
"RealWordRep","300E57MS2","RC","Test79","tent","tEnt","t","E","TENT_H_02_TP2","tent2",1240.57557298651,1241.65316291519,1,"Response",226,1240.57557298651,1241.11436795085,1241.65316291519,"","DR","Stop","t",58,1240.57557298651,1241.11436795085,1241.65316291519,1240.80227677911,NA,NA,1240.93899451008,"","Front","CI","300E",1,1,24.3,26.0473312525824,4076.44117521391,2904,4.07644117521391,2.904,2.11365472835842,0.211100771208226,0.650713566612676,0.82025706940874,"57"
"RealWordRep","300E57MS2","RC","Test85","tongue","tVN","t","V","TNGE_H_03_TP2","TNGE_01",1282.60593201046,1283.53155412869,1,"Response",242,1282.60593201046,1283.06874306958,1283.53155412869,"","DR","Stop","t",60,1282.60593201046,1283.06874306958,1283.53155412869,1282.71891795683,NA,NA,1282.88833854875,"","Back","CI","300E",1,1,15,20.8922632894095,2496.68529530015,927,2.49668529530015,0.927,-3.04141323481448,-1.76589922879177,-0.929042313301089,-8.47974293059126,"57"
"RealWordRep","300E57MS2","RC","Test88","teddy bear","tEdibEr","t","E","TDBR_H_05_TP2","TEDY_02",1299.44496701487,1300.75050865923,1,"Response",250,1299.44496701487,1300.09773783705,1300.75050865923,"","DR","Stop","t",62,1299.44496701487,1300.09773783705,1300.75050865923,1299.54176716141,NA,NA,1299.65911528052,"","Front","CI","300E",1,1,15,24.1614116149162,3744.33300724213,927,3.74433300724213,0.927,0.227735090692281,-1.76589922879177,0.318605398640897,-8.47974293059126,"57"
"RealWordRep","300E57MS2","RC","Test89","cookie","kUki","k","U","CKIE_H_03_TP2","CKIE_03",1303.40352124838,1318.35174140185,2,"UnpromptedResponse",254,1317.12218366271,1317.73696253228,1318.35174140185,"","DR","Stop","k",64,1317.12218366271,1317.73696253228,1318.35174140185,1317.47081161172,NA,NA,1317.54517053397,";","Back","CI","300E",1,1,17.3,17.4946098322655,1259.17644425798,1261,1.25917644425798,1.261,-6.43906669195841,-1.43189922879177,-2.16655116434326,-6.17974293059126,"57"
"RealWordRep","301E53FS2","LH","Test12","tongue","tVN","t","V","TNGE_H_01_TP2","TNGE_02",525.345030082744,526.423660975252,1,"Response",36,525.345030082744,525.884345528998,526.423660975252,"","DR","Stop","t",4,525.345030082744,525.884345528998,526.423660975252,525.498727446235,NA,NA,525.622217517392,"","Back","CI","301E",1,1,27.1,23.2535885172309,3001.29967272409,1065,3.00129967272409,1.065,-0.680088006993042,-1.62789922879177,-0.424427935877147,3.62025706940874,"53"
"RealWordRep","301E53FS2","LH","Test15","teddy bear","tEdibEr","t","E","TDBR_H_02_TP2","TEDY_03",542.684887183644,544.088406899197,1,"Response",44,542.684887183644,543.38664704142,544.088406899197,"","DR","Stop","t",6,542.684887183644,543.38664704142,544.088406899197,542.812291053014,NA,NA,543.001588888889,"Quiet","Front","CI","301E",1,1,27.1,23.8812964191578,3399.49675223432,1158,3.39949675223432,1.158,-0.0523801050661525,-1.53489922879177,-0.0262308563669209,3.62025706940874,"53"
"RealWordRep","301E53FS2","LH","Test16","tent","tEnt","t","E","TENT_H_01_TP2","tent1",547.256691512202,552.037739837465,1,"Response",46,547.256691512202,547.711535864465,548.166380216728,"","DR","Stop","t",8,547.256691512202,547.711535864465,548.166380216728,547.452141797309,NA,NA,547.528347299185,";creaky voice ","Front","CI","301E",1,1,26.7,24.6161237986595,3532.78455235674,949,3.53278455235674,0.949,0.682447274435557,-1.74389922879177,0.107056943755503,3.22025706940874,"53"
"RealWordRep","301E53FS2","LH","Test17","tummy","tVmi","t","V","TMMY_H_01_TP2","TMMY_01",556.063730943309,561.429579150053,1,"Response",50,556.063730943309,556.525073072033,556.986415200756,"","DR","Stop","t",10,556.063730943309,556.525073072033,556.986415200756,556.317204192911,NA,NA,556.384888737717,"Quiet","Back","CI","301E",1,1,15,19.2708038585742,2033.1543076117,936,2.0331543076117,0.936,-4.66287266564979,-1.75689922879177,-1.39257330098954,-8.47974293059126,"53"
"RealWordRep","301E53FS2","LH","Test26","table","tebl","t","e","TABL_H_01_TP2","TABL_01",610.071621843043,610.99430610049,1,"Response",74,610.071621843043,610.532963971766,610.99430610049,"","DR","Stop","t:$k",18,610.071621843043,610.532963971766,610.99430610049,610.209539608355,NA,NA,610.315358810191,"","Front","CI","301E",0,1,23.7,24.3261466086744,3045.88077855551,2756,3.0458807785555,2.756,0.392470084450487,0.0631007712082261,-0.379846830045733,0.220257069408742,"53"
"RealWordRep","301E53FS2","LH","Test50","take","tek","t","e","TAKE_H_01_TP2","take",832.795911695547,834.329386940318,1,"Response",138,832.795911695547,833.562649317932,834.329386940318,"","DR","Stop","t",36,832.795911695547,833.562649317932,834.329386940318,833.120038539068,NA,NA,833.202389162562,"","Front","CI","301E",1,1,26.8,24.7110491143659,3534.18214075027,927,3.53418214075027,0.927,0.777372590141969,-1.76589922879177,0.108454532149037,3.32025706940874,"53"
"RealWordRep","301E53FS2","LH","Test58","coat","kot","k","o","COAT_H_01_TP2","coat_01",884.565940447428,885.423646940266,1,"Response",158,884.565940447428,884.994793693847,885.423646940266,"","DR","Stop","k",42,884.565940447428,884.994793693847,885.423646940266,884.716364864839,884.692820211587,NA,884.793384433586,"","Back","CI","301E",1,1,18.5,19.5260910545021,1802.93473652782,927,1.80293473652782,0.927,-4.40758546972183,-1.76589922879177,-1.62279287207342,-4.97974293059126,"53"
"RealWordRep","301E53FS2","LH","Test61","toast","tost","t","o","TOST_H_01_TP2","TOST_01",904.7518236382,909.104018717044,1,"Response",166,904.7518236382,905.226161319845,905.700499001491,"","DR","Stop","t",46,904.7518236382,905.226161319845,905.700499001491,904.90539196003,NA,NA,904.997859183674,";toat","Back","CI","301E",1,1,24.3,22.6820313579767,2604.93636259814,2932,2.60493636259814,2.932,-1.25164516624726,0.239100771208226,-0.820791246003097,0.82025706940874,"53"
"RealWordRep","301E53FS2","LH","Test66","tickle","tIkl","t","I","TCKL_H_02_TP2","TCKL_01",936.094311039011,940.147608400654,1,"Response",180,936.094311039011,936.633626485265,937.17294193152,"","DR","Stop","t",48,936.094311039011,936.633626485265,937.17294193152,936.264091350433,NA,NA,936.364413436057,"Quiet","Front","CI","301E",1,1,15.6,23.7572430894604,3255.99562641452,1000,3.25599562641452,1,-0.176433434763545,-1.69289922879177,-0.169731982186722,-7.87974293059126,"53"
"RealWordRep","301E53FS2","LH","Test68","tape","tep","t","e","TAPE_H_01_TP2","TAPE_01",953.599826343358,954.574492812493,1,"Response",186,953.599826343358,954.087159577925,954.574492812493,"","DR","Stop","t",50,953.599826343358,954.087159577925,954.574492812493,953.806544607225,NA,NA,953.865772350689,"","Front","CI","301E",1,1,15.4,23.1517046771238,3102.26583732727,927,3.10226583732727,0.927,-0.781971847100195,-1.76589922879177,-0.323461771273968,-8.07974293059126,"53"
"RealWordRep","301E53FS2","LH","Test69","toothbrush","tuTbrVS","t","u","THBR_H_01_TP2","toothbrush1",958.028679589777,963.783079234219,3,"UnpromptedResponse",192,962.717443894632,963.250261564426,963.783079234219,"","DR","Stop","t",52,962.717443894632,963.250261564426,963.783079234219,962.819230759902,NA,NA,962.866300844822,"","Back","CI","301E",1,1,26.7,23.2888426511052,2925.24783662704,950,2.92524783662704,0.95,-0.644833873118763,-1.74289922879177,-0.500479771974194,3.22025706940874,"53"
"RealWordRep","301E53FS2","LH","Test77","teddy bear","tEdibEr","t","E","TDBR_H_05_TP2","TEDY_02",1058.80394900906,1060.26311018828,1,"Response",212,1058.80394900906,1059.53352959867,1060.26311018828,"","DR","Stop","t",58,1058.80394900906,1059.53352959867,1060.26311018828,1058.99120165641,NA,NA,1059.10152854512,";tummy bear","Front","CI","301E",1,1,22.6,22.431873031776,2497.68283165115,2417,2.49768283165115,2.417,-1.50180349244791,-0.275899228791774,-0.928044776950087,-0.879742930591263,"53"
"RealWordRep","301E53FS2","LH","Test80","tongue","tVN","t","V","TNGE_H_03_TP2","TNGE_01",1087.37036434457,1088.64392853091,1,"Response",220,1087.37036434457,1088.00714643774,1088.64392853091,"","DR","Stop","t",60,1087.37036434457,1088.00714643774,1088.64392853091,1087.73535314808,NA,NA,1087.82883332629,"BackgroundNoise;immediately before burst","Back","CI","301E",1,1,26.9,23.6472804428318,3063.0158709655,959,3.0630158709655,0.959,-0.286396081392137,-1.73389922879177,-0.362711737635735,3.42025706940874,"53"
